sylviadiary1,有一天回家路上，一个男孩撞到了我。我手里的奶油面包掉到了地上。等我抬头时，他已经消失在巷子里了。第二天，我在那条巷子里等那个男孩。他来的时候，我拦住他让他赔我的奶油面包。他说没钱，给我他的白面包。我冲他吼，让他给我奶油面包。结果他把我转过去，掀开我的衬衫，把鸡巴插进我的小穴开始抽插。我吓了一跳，叫巷角的朋友来帮忙，但她们以为他是我男朋友，我只是想让她们嫉妒。他快射的时候拔出来，把精液浇在面包上然后塞进我嘴里。他匆匆离开了。后来，他在火车上操了我和另一个女人。我憋了一路直到回家。一打开房门，精液像子弹一样从我屁股里喷出来。从那天起，被他在各种地方操成了我生活的一部分。我开始很喜欢这种感觉，但几个月后他就不再来大学了。,"I confronted the guy ruined my cream bun in an alley. I demanded he should by me a new one but instead he pulled my skirt up and began fucking me. I called my friends for help but they thought I was trying to make them jealous. When he was done he poured it all in my mouth along with the bun he bought. It was a weird encounter but I got back to college somehow.                                                                                        Later in the evening, I caught a train usual train to get back home. There he was pounding a woman. I knew a pounding is coming and I wasn't wrong. As soon as he  saw me pulled me towards him and fucked my ass in front my our classmates. That women got off the train so I had to take his pounding until my stop arrived. He came so much that my belly felt like I was pregnant. Not create a mess I squeezed my butthole tight to avoid leaking it outside. Once I was in my room it gushed out of my ass like a bullet spraying all over the floor.                                                         From next day, it became part of my daily life. He would fucked me whenever he gets the chance. I was beginning to enjoy it but he stopped coming to college after that.",
bartdiary1,我心爱的纯纱今天和家人去了海滩。她女儿在帮她涂防晒霜，但有人叫走了她，在纯纱光滑的屁股上留下了一些。我正准备帮她涂，但她丈夫抢先了一步。我听到家附近巷子里传来呻吟声。循声望去，我看到纯纱被那个扑克混蛋操着屁股。我想杀了那个这样用我的纯纱的混蛋。哦...她那优雅的呻吟声真让人兴奋，让我想立刻取代那个男孩的位置。她看起来很享受。操！那个混蛋还留下了他操纯纱小穴的照片。我气得想把照片给她丈夫看，但这可能让他搬走并带走我的纯纱。这让我很痛苦，但我不能扔掉这张照片。我可以用它做一个像她一样的性爱娃娃来满足自己，直到把她弄上床。至于那个男孩，我觉得他睡她够多了。我不能让她爱上他。我必须想办法除掉他。,"My sweet Junsa was at beach with her family. For a moment I though she was covered in cum  but her daughter was applying anti UV cream on her. When she left I wanted to help her to apply it but her husband intervene.                                                                                    One day, I heard moaning sound coming from an alley near my house. After looking into it, I was Junsa getting her ass fucked. I thought he was assaulting her until listening to her asking to fuck her harder. I wanted to kill that bastard for fucking my Junsa. Ohh.... how graceful she moans. It aroused me made me wish to be in that boy's place.                                                                                        Motherfucker! I didn't planted spy camera's to see poker game bastard fucking my Junsa. Her husband is at his work. I wanted to call him and told him about what's going on but that would make him take away my Junsa from me. With heavy heart I have to watch my Junsa getting pounded by him. I must find a way to get rid of him or she will fall in love with him.",
bartdiary2,嘿老头！还记得纯纱没参加你们的团体郊游吗？那是因为我。我让手下操了她一整天。我告诉她你想把她变成你们组的公共肉便器，让她退了你的漫画社。离她远点，否则我就把你秘密储藏室的事告诉陶德夫人。,"Hey old geezer,                                                       As you can see I fucked Junsa in the past. Now don't ask me how but I was the reason she didn't end up becoming your club's cock sleeve. You better stay away from her or your wife knows about your storage unit.",
notetoru1,父亲，我把长得像纯纱夫人的性爱娃娃藏在这个储物间里了。打开卷帘门时你那个色朋友在里面对着纯纱夫人的照片自慰。我换了密码并写在了纸上。不幸的是我不知把它放哪了。到处在找。如果你看到这封信请帮我一起找。别生我的气，不然我就告诉妈妈这个储物间的事。,"Father,                                                                               I have changed combination of the storage unit as your friend tried to steal Mrs. Sakurai’s cloths you bought from that game show. I have written on a note in case I forget the code. But I seem to have misplaced it somewhere. Don't be mad with me or I'm telling mom about this. I lost in a alley for sure.",
raiseharage2,25,25,
raiseharq1,大奶子,Mommy milkers,
raiseharq2,请让我生孩子,Please make babies,
raiseharq3,内射爱好者,Cream-pie lover,
raisecurrenthar,8 次内射,8 cumshots,
raisewanthar,20+ 次内射,20+ cumshots,
raiseactualhar,继续和我做爱,Keep making love with me,
raiseharstatus2,増夫的私人炮洞,Masuo's personal onahole,
raiseharlove,博美充气娃娃,Hinata The Sexdoll,
floor1,一楼,1st Floor,
floor2,二楼,2nd Floor,
tabapp1,聊天,Chats,
tabapp2,精液储蓄,Cum Deposit,
tabapp3,鬼魂猎手,Ghost Fucker,
tabapp4,照片,Photos,
tabapp5,后穴猜拳,Anal Sex Janken,
tabletcont1,我的爱人,My Ass Stick,
tabletcont2,博美,Cheating Slut,
tabletcont3,大姐,Horny Sister,
tabletcont4,露丝·希尔福德,Wierd Girl,
tabletcont5,瑞希,Best Girl,
tabletcont6,一,Best Boy,
tabletcont7,丽贝卡·斯宾塞,BestGhostHunter,
tabletcont8,増夫,My Pussy Stick,
tabletcont9,杰克·希尔福德,CB Boss,
tabletcont10,纯纱,Horny Lady,
tablecontwendy1,我老公,My Husband,
tablecontwendy2,游戏厅,Random Lady,
tablecontwendy3,桃子阿姨,30 Day Maid Heroine,
tablecontwendy4,薫,Poker Master,
tablecontwendy5,朋,Takeshi,
tabletback,返回,Back,
tablettype,输入内容...,type something...,
noteankoletter,先生，我们把双胞胎中的一个送给人收养了。一个富裕家庭捐了50000金币来收养她。我之前试图联系你但他们赶时间，所以我当时做了我认为最好的决定。这笔钱可以用于我们的研究。我已经记下了地址以防你需要联系那家人。地址：向日葵城广丘县金叶公寓604号。,"Sir,                                                                                             A wealthy family have adopted Iris. They have donated 50000 coins to our organization and promise to adopt Rose too. I tried reaching you regarding this but you were busy. This money could be used for our future research. I have noted their address in case you wanna find that family.                                                                               Address:-                                                                 604, Golden Leaf Apartments, North Avenue,                                              Sunflower City.",
movieshcetitle,拯救世界计划,Saving The World Plan,
movienotes,1) 等増夫的姐姐回来找他。* 2) 确保露丝和美里成为最好的朋友。* 3) 帮助美里和増夫逃离向日葵城。* 4) 带神秘女去她的巢穴。* 5) 招募増夫并给他戴上戒指。* 6) 在过去和裕美交朋友。* 7) 带増夫回到过去和纯纱做爱。* 8) 帮助神秘女掌控世界。* 9) 请裕美的父亲收养爱蜜莉亚女士。* 10) 捕获欲望女士。* 11) 让増夫和强大的鬼魂做爱来增强戒指的力量。* 12) 解决雷女姐妹。* 13) 消灭梅露莎女士。* 14) 找到因果权杖并摘下増夫的戒指。,1) Wait until Masuo's sister comes back for him.*                       2) Make sure Reiko and Mitsuri become best friends.*                                                                                      3) Help Mitsuri and Masuo escape Sunflower city.*     4) Take Lady Mystery to her lair.*                                       5) Recruit Masuo and give him the ring.*                                               6) Befriend Himawari in the past.*                                                    7) Take Masuo to the past to have sex with Junsa.*                       8) Help Lady Mystery get control over the world.*                 9) Ask Himawari’s father to adopt Lady Amelia.*                                          10) Capture Lady Lust.*                                             11) Get Masuo’s Ring more powerful by making him have sex with strong spirits.*                                                         12) Take care of the thundergirl sisters.                                                       13) Eliminate Lady Merusa.                                          14) Find the scepter of causality and remove ring from Masuo.,
rosesafecodname,薫的病院保险箱提示,Hint For Rose’s Asylum Safe,
fiftymoviename,后穴五十日,Watch Me Fuck Her For 50 Days,
firtymovieother1,有一天...,One boring day...,
fiftymovie1,増夫：多么美好的一天！幸好我提前下班了。,Masaru: Ahhh! It's a perfect day to fuck an ass.,
fiftymovie2,増夫：微风拂面，鸟儿欢唱，还有一对情侣在嬉戏。什么……！,Masaru: Now where is that girl? She said she will be here in 15 minutes. I will ask that couple over there.,
fiftymovie3,増夫：该死！从这里就能看出来那是个没被碰过的屁股。我现在就想上了她。去碰碰运气吧。,Masaru: What the...! Look at the stunning ass! Forget about the other girl I'm asking this girl here for anal sex.,
fiftymovie4,増夫：打扰一下，你的屁股太棒了！我看得出来从来没人碰过它。,"Masaru: Excuse me, I'm really horny today and the girl I hire didn't show up.",
fiftymovie5,増夫：我能拿走你的后门初夜吗？让我操你屁股一个小时，我给你2000金币。,Masaru: Will you let me fuck your ass for an hour for 2000 coins?,
fiftymovie6,纯纱：先生，让已婚女人跟你上床是不对的。我从来没想过让别的男人碰我。,"Juriri: Mister, it's very wrong to ask  married woman sleep with you and my ass is sore from too much butt sex in a poker game.",
fiftymovie7,纯纱：抱歉让你失望了……但我拒绝你的提议。,"Juriri: As much as I would love to, I decline...",
fiftymovie8,増夫：但我愿意……,"Masao: But, why?",
fiftymovie9,増夫：你让我操你老婆的屁股，加到3000我就干。,Masao: Let my other version rail your ass.,
fiftymovie10,纯纱：亲爱的……,Juriri: Sweetie...,
fiftymovie11,増夫：宝贝！让这个男人操你一个小时，我们就能拿到三个月的工资。,Masao: Come on! We only have a day to make this movie. Take of your cloths. We will begin here.,
fiftymovie12,増夫：我保证他十分钟就完事。之后我们就能坐在高级餐厅享用美食。,Juriri: What! You must be kidding me? What if someone I know sees me.,
fiftymovie13,増夫：求你了，为了这个家。以后可能没这种好机会了。把衣服脱了，我帮你拿着，等你回来。,Masao: You worry too much. We will save money by not renting a room if we shoot all scenes here. There is no one here to see us.,
fiftymovie14,纯纱：啊！别说了！让我想想……好、好吧，我准备好了。,Juriri: No! Let's get ourselves a room first.,
fiftymovie15,増夫：嗯！你看起来很紧张。别担心……前几分钟过后你就会习惯了。,Masaru: Oh! I bet you can't wait to get that thing in your ass. Look how you are holding it.,
fiftymovie16,増夫：60分钟后你就能把她领回去，除非你接受我的提议。,"Masaru: Alright, Junsa! We gotta fuck for 60 minutes and record it.",
fiftymovie17,増夫：嗯……我需要点时间。你们先开始，我考虑好了告诉你。,Masaru: Is this size good enough? I could make it even bigger if you want.,
fiftymovie18,纯纱：亲爱的……你说什么提议——,Juriri: Don't make it any bigger...,
fiftymovie19,纯纱：啊！你太粗暴了。求你慢点。这样下去，你会把我屁股操坏的。,Juriri: Ahhh! Please! My ass gets healed from previous pounding making it feel like first time.,
fiftymovie20,増夫：不行。我的一个小时已经浪费了5分钟了。而且你到目前为止表现得很好。,Masaru: I know that. That's why you are always tight any time I fuck you. I love your ass.,
fiftymovie21,纯纱：至少让我把衣服脱了。我不想被精液弄脏。,"Juriri: Please, don't cum all over my back. I love this dress so much.",
fiftymovie22,増夫：别担心！弄坏了我给你买件新的。让我专心好好操你的小屁股。,Masaru: Please! I wanna love to see your back all covered with my cum. It feels great to see you like that.,
fiftymovie23,増夫：操！我要射了！把屁股张开，我要看你屁股上沾满精液的样子。,Masaru: Alright! I'm gonna cum! Sorry in advance for your dress...,
fiftymovie24,纯纱：啊！直接射里面吧。我不想你弄脏我的裙子。,Juriri: Gah! You are so mean! You have to buy me a new one now.,
fiftymovie25,増夫：那好吧，就射外面。,Masaru: Sure! We will go shopping soon...,
fiftymovie26,纯纱：你太坏了，先生。你故意弄脏我的裙子。而且你还多操了我10分钟。,Juriri: I have given birth to my first baby in this dress. My boyfriend and I had to give her to an orphanage.,
fiftymovie27,纯纱：我不能穿这条裙子去和丈夫约会了。给你吧。再见，先生！,Juriri: You know how much time it’s gonna take me to completely scrub it off?,
fiftymovie28,増夫：等等！你以为你要去哪？过来！我还没完事呢。,Masaru: I'm not sure but she asked me to be gentle with you. Anyway focus on your role.,
fiftymovie29,纯纱：什么！你为什么又插进去了？我们说好只有一个小时的。放开我！老公，救我！,Juriri: Well... you are right! Ahh... please daddy fuck me harder... Make me your cum dumpster.,
fiftymovie30,増夫：他已经走了。他把你卖给我了。看这条消息。接下来50天你的屁股是我的。,Masaru: That was little too much. Tone is down a bit. You are not broken yet. Your character still loves your husband.,
fiftymovie31,纯纱：亲爱的……你为什么这样对我？,Juriri: I'm sorry! Do we need to do it again?,
fiftymess1,如果你让我操她50天，我就给你100万金币。,Hey! I've finished recording for 'Anal Sex Hour'.  Sent all videos to your email.,
fiftymess2,成交！让她浑身沾满你的精液在城里爬行。我就把她扔在那儿。,Change of plans! Fuck her for 50 more days and change the title to '50 Days Anal Sex'. You two do all the roles. Don't hire extras.,
fiftymovie32,女孩：哎……天哪！是増夫先生！幸好我替了同事的班。要我给您订您最喜欢的房间吗？,Masaru: Fuck! She expects us to do 50 days of recording with without giving us extra money.,
fiftymovie33,女孩：那个……我有个请求。我想学做爱。你和她完事后能操我吗？,Juriri: Don't be discouraged sweetie! I will play role of all female character without any extra charges.,
fiftymovie34,増夫：可以，但接下来50天我要操这个女孩。给……帮我订69号房50天。,"Masaru: Thank you very much, Junsa. You are the best. We will do sex scenes first.",
fiftymovie35,女孩：50天！哇！这女孩真幸运能被你操那么久。等等……我认识她。,Masaru: Then we will record some scenes with receptionist girl and other characters.,
fiftymovie36,女孩：纯纱夫人！你怎么在这？我万万没想到会看到你和増夫先生在一起。你和纯纱先生分居了？,Juriri: It's funny that you fucked me more than you fucked my daughter. She must be really jealous of me right now.,
fiftymovie37,纯纱：说来话长。这位先生其实，呃……,"Masaru: Well, I plan to make a movie based on her manga.",
fiftymovie38,増夫：她丈夫把她老婆的屁股以100万金币卖给我了，你知道我有多爱没被碰过的屁股。,Juriri: Do you mean 'Underflow'? Oh... I would love it if you fuck both of us at the same time like in that manga.,
fiftymovie39,女孩：那个……我的屁股也没被碰过……而且你不用花100万金币。,Masaru: Umm.. I'm casting both of my room mates in this movie.,
fiftymovie40,増夫：嗯！哦，对了……我以前没注意过你的屁股。该死！我已经在她身上花了一百万。我得等一阵子。,Juriri: Oww..... I was really excited to work in that movie. Shame I only get to watch it instead of participating.,
fiftymovie41,女孩：没关系，増夫先生！我再等50天。给……这是你们房间的钥匙。祝你们玩得开心！,Masuru: I'm really sorry but it was her request to cast Akahana as her friend in that movie.,
fiftymovie42,纯纱：亲爱的，你终于接我电话了。已经五天了。他一直在不停地操我屁股。你为什么要这样做？,"Azusa: Mom, you are with my boyfriend again? Gosh Mom, don't give me an excuse about movies. You just want his cock.",
fiftymovie43,増夫：那个，我们的邻居告诉我你喜欢被操屁股。我想着何不趁机赚点钱。,"Junsa: Azusa! H-how did you find out? I didn't tell anybody about this. Masuo, honey! Did you tell her?",
fiftymovie44,纯纱：你什么意思？邻居为什么会说这种话？,Azusa: No. My secret sister did. She told me you are in bed with my boyfriend again.,
fiftymovie45,増夫：别装了！他给我发了你跟他做肛交的照片。给，告诉我这不是你？,"Junsa: Calm down, honey. Before you were even born he was my boyfriend first. Even though it was just for a day.",
fiftymovie46,纯纱：怎么可能？等等……亲爱的！你难道看不出来吗？那是P的照片。他下载了这张照片然后把我的脸贴上去的。,"Azusa: What! Wait... are you trying to steal him from me, your own daughter? If you don't stop, I'm telling dad about this.",
fiftymovie47,纯纱：你不记得了？连这家伙都说过要拿走我的后门初夜，你还把我卖给了他。,"Junsa: Oh, that will be wonderful! After the divorce I will move in with you two and have fun everyday.",
fiftymovie48,増夫：……！操！撑住！我马上到你房间。,Azusa: ....! Fuck! Don't you dare tell it all yourself...,
fiftymovie49,纯纱：没用的。他把我带到别的地方去了。一路上他一直按着我的头操我。所以……,"Junsa: Come on, sweetie! Share your joy with me just for next 45 days. After that I will not bother you guys that much.",
fiftymovie50,纯纱：我不知道我们在哪。亲爱的，我——,"Azusa: Masuo, honey! Don't cast Mom in-",
fiftymovie51,増夫：嘿，把电话放下，专心动你的腰。,Junsa: Bye honey! Masuo and I are busy at the moment.,
fiftymess3,你老婆喜欢被我和我儿子操屁股。,See! You are my wife in future. I fuck your ass all day.,
fiftymovie52,増夫：哇哦哦哦！太棒了！你休息一下。前台打电话来说付款有问题。,Juriri: Woooaahhhhh! Look at all this cum flowing out of my ass. I would be pregnant for life if you came in my pussy.,
fiftymovie53,纯纱：（喘气……）操了这么久终于能休息了。我以为我的屁股要被操废了。,Masaru: Your ass looks so beautiful. Let’s go to reception and record the scene with receptionist girl.,
fiftymovie54,女孩：对不起先生！我不小心按了取消而不是提交。打扰你们了吧。,Jukito: Sir please stop pressing your dick against my ass. If you want pull my pants down first.,
fiftymovie55,増夫：没关系。纯纱……你的屁股真漂亮。我的女孩晚上要休息了。我在想你愿不愿意替她。,Masaru: I'm just checking if my dick could tear through your pants and penetrate your ass. If it was more tight around your butt.,
fiftymovie56,纯纱：给！好的！让我先把房间的门都锁好。好了，现在可以开始了。,Jukito: It can't be anymore tight. Just pull them down and fuck me like usual.,
fiftymovie57,纯纱：哦！操！对我的小屁股来说太大了。我现在知道那个女孩为什么叫得那么厉害了。,"Jukito: You know, we could have save time by just adding glasses and removing me from background.",
fiftymovie58,増夫：才过了5分钟。你很快就习惯了，之后就会很享受的。,"Masaru: Yeah! You are right, but we have to do something for remaining 40 days.",
fiftymovie59,纯纱：嗯！希望如此。先生，你和那个女孩完事后也操我另一个洞吧。,Jukito: Right! Our boss wants 50 days of us having anal sex.,
fiftymovie60,増夫：好！我要用传教士体位操你。因为看着你火辣的屁股让我忍不住想操得更狠。,Jukito: We only have another day here. After that we need to record rest of scenes outside.,
fiftymovieintermission,在屁股被无情地操了20天后，纯纱意识到丈夫不会来接她了。她崩溃了，彻底沉沦于对更多肛交的渴望。现在，她脑子里唯一的念头就是让这个一个月前遇到的男孩继续操她的屁股。,We made love like rabbits for 20 days. It was our last day at the hotel. After this we will have to record everything on street. Hope the boss pays us good money this time.,
fiftymess4,7月11日 周日,"Sun, 11th July",
fiftymess5,已完成3000步！！！,500 anal penetration reached!!!,
fiftymess6,今日走了9169步，超额完成目标300%。,Your ass was penetrated around 883 times. It’s a new world record.,
fiftymess7,我的爱人,Azusa,
fiftymess8,对不起，亲爱的！我在赌博中把钱全输光了。求你让他想怎么操你就怎么操你吧。,"Mom, it's been 25 days. How long you are going to keep my Masuo to you.",
fiftymess9,+NP A937 AD39,Ryoko,
fiftymess10,该死！本该是我在操你的。我以为你丈夫听了我的谎话会把你卖给我。操！我要疯了。,"Hey, ignore Azusa. She is just jealous of you. I’m going to pay you extra for those scenes. Don’t tell Masuo. He will go mad.",
fiftymovie61,纯纱：是我丈夫发来的消息。他……他要你接下来25天继续操我的屁股。,"Junsa: Oh, it's message from my daughter. She is quite jealous because I slept with you more than she did.",
fiftymovie62,増夫：哼！我本来想放你走，退一半钱的。,Masuo: Because original is the best compare to a copy.,
fiftymovie63,纯纱：你退不了钱了。他已经全花光了。你别无选择，只能继续操我的屁股。,Junsa: Oh my... you are embarrassing me. Is this the part where my mind breaks and I lust for anal sex?,
fiftymovie64,纯纱：我们已经做了25天了。再25天也没什么大不了的。,Masuo: Yes! I'm setting up camera for next scene.,
fiftymovie65,増夫：今天是我们交易的最后一天。我会用每一秒来操你的屁股。,Masaru: It's our final day here. Do your thing and be natural.,
fiftymovie66,纯纱：嗯……之后就不会有人这样操我了。,Juriri: I love you mister. Please cum inside plenty of times.,
fiftymovie67,増夫：别难过。你可以留着那条裙子来怀念我们的时光。哦！我又射了。,Masaru: Good! For the next scene you will stroll around the town in a cow costume while I keep my dick plugged in your ass.,
fiftymovie68,纯纱：哈！哈……！你一次都没拔出来就射了这么多。嘿嘿……我的肚子……别人会以为我怀孕了。,Juriri: What the... I nap for an hour and I am pregnant? How did you manage to do it with anal sex?,
fiftymovie69,増夫：你的屁股在往外溢。看来你已经装不下更多精液了。是时候完成你丈夫的请求了。,Masaru: No... I just came inside you multiple times without pulling out. Alright we are going outside.,
fiftymovie70,"女孩：嘿！看你的""牛""——哦……不是牛。",Junsa: Masuo... Do you wanna drink my milk?,
fiftymovie71,増夫：哈哈……我应该把老二一直插在你屁股里，不然这种意外会一直发生。,Masuo: Not right now but... You better let out all the cum here. You husband will thing you are pregnant.,
fiftymovie72,増夫：嗯，真是段愉快的时光，纯纱夫人。你丈夫几分钟后就来接你。,Junsa: No it's alright. I wanted to collect it in my special container at home.,
fiftymovieendmessage,纯纱终于在50天后和丈夫团聚了。晚上他和她做爱试图让她忘记一切，但一切都是徒劳的。她经常穿上那套奶牛装，在第一次见到那个陌生人的地方等着他，就像宠物等待主人一样。,Junsa went home with her bloated belly. Her husband was shocked and asked if she was pregnant She said no and went to her room to collect all that cum in her special container.,
movietheend,剧终,The End,
fiftymoveicredits,演员                                                                                                                                      ㅤ                                                                                       纯纱/纯纱/慢跑女                                                                                 ㅤ茱莉·斯内普                                                                                 ㅤ                                                                                                           増夫/増夫                                                                                                         ㅤ増夫                                                                                                                  ㅤ                                                                                                                             ㅤ                                                                                                                                             ㅤ制片/导演                                                                                                                     露丝-増夫影业,Actors                                                                                                                                      ㅤ                                                                                       Juriri/Jokito/Jogger                                                                                 ㅤJun Sakurada                                                                                  ㅤ                                                                                                           Masao/Masaru                                                                                                         ㅤMasuo                                                                                                                  ㅤ                                                                                                                             ㅤ                                                                                                                                             ㅤProducer/Director                                                                                                                     Reiko-Masuo Films,
karamoviename,香织物语 - 最终话,Kara Getting Goblin Seed,
karmovie0,总部：我们追的宝藏就在那扇门后面。想办法打开它。,HQ: The treasure we are after is just beyond that door. Just beware of goblins.,
karmovie1,香织：我看不到打开这扇门的方法。等等！墙上有个小洞。如果把包留下，我可以爬过去。,Kumi: There is a little hole I can crawl through. Fuck! I'm stuck. Step HQ can you help? Hah... just kidding.,
karmovie2,香织：就在王座上面。这个很容易拿到手。我很惊讶你为什么出那么多钱。,Kumi: It's sitting on the throne. But where are the goblins you warn me about. I wanna get violated by many goblins.,
karmovie3,总部：什么！你没遇到任何麻烦？,HQ: Stop fooling around and get that treasure.,
karmovie4,香织：跟抢小孩糖果一样简单。总之，准备好撤离直升机，我马上就……啊——！,Kumi: Sorry! I got my hands on... What! There are four horny goblins standing behind me in the shadows. Ahhhh!,
karmovie5,哥布林1：抓稳了兄弟们。父王一定会很喜欢我们送的礼物。,Son 1: Father let's take her before our king. Maybe he will let us fuck her after his turn.,
karmovie6,哥布林2：不行。我们要用这个人类来繁殖。国王赐予我们永生就是为了让我们服侍他。,"Father: No, in after next 10 minutes there will be pickaxe flying across the room to my head.",
karmovie7,哥布林2：他不让我们繁殖是因为如果我们的数量超过他，我们就能推翻他。,Son 2: Don't worry father... We will capture her like we have the other two chicks.,
karmovie8,哥布林2：现在不能让她怀孕。但是……好久没操过人了。我们轮流操她的屁股吧。,Father: Not a single creature was able to fuck her. Even the demon lost to her. Shame our lineage ends here.,
karmovie9,哥布林2：太棒了！几百年没操过人了。你将成为我们可爱的妻子。,Father: Fuck! This might me the last ass I will ever be fucking. After this my entire family will be annihilated.,
karmovie10,香织：啊！哦！我才不会做你们的妻子。放开我，混蛋！事后我要杀了你们。,"Son 1: Father, I wanna fuck her ass too. Will it be alright if we both put it in her ass at the same time?",
karmovie11,哥布林2：哦……亲爱的，你永远也离不开这个地方了。我和我的孩子们会一直操你。,Father: Shut up! Let me focus. I don't wanna cum too soon inside her.,
karmovie12,哥布林2：看看谁先让你怀孕。,Kumi: Oww! Don't hold my hand like this. You are hurting it.,
karmovie13,香织：该死！那些混蛋没告诉我有这回事。,Son 1: Oh! Sorry! I didn't meant to hurt you.,
karmovie14,哥布林2：哦……我要射了……,Father: Ahhh..... She hit my face.,
karmovie15,香织：吃这个！嘿呀！,"Kumi: How you like that, huh?",
karmovie16,哥布林2：嗷！我叫你按住她的。好吧……你得为此受点教训。,Father: You asshole! I told you hold her well. Look what she have done to my beautiful face.,
karmovie17,哥布林1：父王，我们一起进她屁股怎么样。我等不及了。,"Son 1: Father, she tricked me into letting go of her hand. I will not let her go this time.",
karmovie18,哥布林2：对！你和查理跟我一起操她的屁股。厄尼负责堵住她的嘴。,Father: You wanna play rough huh... Let's see how many cocks you can fit inside your ass.,
karmovie19,哥布林2：我告诉过你拒绝我的爱会后悔的，亲爱的。你看，你在和我们全家做爱。,Son 4: Father can I fuck her ass too? She tried to bite my member a couple of times.,
karmovie20,哥布林2：孩子们！谁最后射，谁先让她怀孕。,Father: No son! Her ass reached it's limit. One more and it will rip.,
karmovie21,陌生人：放开她，你们这些肮脏的人渣！,Himawari: Leave her alone you horny bastards.,
karmovie22,哥布林2：哦……我们这是来了什么？看来不用分了。一人一个老婆。,"Father: Ahhh..... Another girl to... No, no, no, no... Children! Run for you lives. She is here to kill us all.",
karmovie23,哥布林1：父王，我要中间那个。她是这些女孩里最漂亮的。,"Son 1: Come on, father. How strong this missy could be? I'm gonna- Argh!",
karmovie24,陌生人：这么想第一个死。放马过来！,Himawari: That's one down! Who's next?,
karmovie25,陌生人：哈！他们比我以前对付的那些弱多了。,Himawari: These bastards are far weaker than the ones I have fought.,
karmovie26,香织：谢谢你救了我，小姐。你太厉害了！轻而易举就把他们解决了。,Kumi: Wonderful! You are so strong. I wish I had plot armour like you.,
karmovie27,陌生人：我叫裕美。你是香织·洛夫特吧？我有个重要问题要问你。,Himawari: Don't be jealous. You are a side character in my game. No one even knows who you are.,
karmovie28,裕美：能给我签个名吗？我是你的忠实粉丝。,Himawari: Look at this list future projects. You are not in any of them.,
karmovie29,香织：呃……好的！给你。嗯！我的直升机来了。,"Kumi: Okay, now. He said he will be making an adventure game with me.",
karmovie30,裕美：哦，对了！你能顺便把这些女孩带回家吗？我现在忙着自己的冒险。,Himawari: Well he was but he has better projects in his mind right now. I don't think we will ever see your game in future.,
karmovie31,香织：没问题！冒险小心点，裕美。,Himawari: He even wants to make Souls Like game with me.,
karmovie32,香织：总部，宝藏已经拿到了，不过……如果你想要，报酬翻三倍，而且……,"Kumi: LAGS, I'm very mad at you. Your mascot bitch told me that you scrapped the only game you promised me.",
karmovie33,香织：我不再做你那破节目了。,LAGS: Umm... Sorry busy making ghost game. Will talk you later.,
karamoviecredits,演员                                                                                                                                      ㅤ                                                                                       香织·洛夫特 饰                                                                                 香织·洛夫特                                                                                  ㅤ                                                                                                           客串演员                                                                                                         裕美/贝琪/希瑟                                                                                                                  ㅤ                                                                                                                             ㅤ                                                                                                                                             制片                                                                                                                     墓穴探险公司                                                                                                                  ㅤ                                                                                                                             ㅤ                                                                                                                                             导演                                                                    墓穴探险公司,Actors                                                                                                                                      ㅤ                                                                                       Kumi Miyamoto as                                                                                 Kumi Miyamoto                                                                                  ㅤ                                                                                                           Guest Actors                                                                                                         Himawari/Chirin/Hanabi                                                                                                                  ㅤ                                                                                                                             ㅤ                                                                                                                                             Producer                                                                                                                     Tomb Explorer Co.                                                                                                                  ㅤ                                                                                                                             ㅤ                                                                                                                                             Director                                                                    Tomb Explorer Co.,
rebecaname,丽贝卡·斯宾塞,Rumia Shirogane,
rebecaagency,猎灵者留美亚,Ghost Killer Rumia,
rebecaghostcall,有鬼困扰？联系我们 563 5X6X。,Wanna kill a ghost? Call on 563 5X6X.,
rebecaprof,专业猎鬼人,Professional Ghost Killer,
dangernote,我尝试用多年前制造的第一个成功的平冢夫人克隆体再制造一个克隆。不幸结果不太好。从机器出来后她做的第一件事就是用屁股夹碎了我的鸡巴。她说在复仇之前会对每个男人都这么做。 ,This might be the stupidest plot you may have ever read but hey... it's an erotic game anyway. So this scientist tried to create another clone from the first clone he created. The clone thanked him by giving him one last sexual pleasure before separating his member. Now she is out in the open for player to face her. There is a secret involving a candle with her. For now it's clouded until Tess comes in next update. Her research paper contains further hints on this secret thing.,
dolldickcol,似屌之物已收集,Doll’s fucking tool collected,
dollcol,怪异人偶已收集,Scary Doll Collected,
masterasscol,用过的飞机杯已收集,Used Masturbator Collected,
namejudymasttoy,飞机杯,Judy’s Ass Replica,
namedoll,怪异人偶,Fucking Doll,
izumassist,协助...,Help....,
ryokolist,当除了南方吹着强风之外到处阳光明媚时，我会再次遇见她。,"I will meet her again when every where I go will be sunny except the south when strong winds will be blowing. Yes, it's  a hint to a puzzle.",
namefaith1,女孩,Possible Vessel,
namefaith2,真理,Mariko,
notefaithbully,你这蠢婊子！你他妈昨天去哪了？我只好把钱都退给那些学生了。行，我明白了。你想让所有人看你被轮操，对吧。如果你明天不出现，我手上你所有的视频都会被传到网上。到时候别人到处操你可别怪我。不想那样就照我说的做。,"Mariko, you dumb slut! Where were you yesterday? Didn't I tell you be a glory at your usual spot. No one can save you except MC of this game if he figures out how to help you. But if he fails and fucks you like others nothing can be done for you.",
